body_condition,mechanical_condition,body_type,no_of_cylinders,horsepower,year,Mileage,Price_USD
10,10,Van,6,250,2020,0,48451.6
10,10,SUV,6,250,2016,51567.9,24770.2
10,10,SUV,6,250,2008,11338.725,5307.9
10,10,Sedan,4,175,2017,88845.9,12249
10,10,Coupe,8,350,2019,2174.55,102075
10,10,Sedan,8,450,2016,78675.8403,44368.6
10,10,SUV,8,450,2010,102239.8854,11976.8
10,10,Sports Car,8,450,2019,17863.6176,32391.8
10,10,Sports Car,4,350,2013,31065,5988.4
10,10,Pick Up Truck,8,450,2016,94437.6,18373.5
10,10,Coupe,6,350,2018,28579.8,47635
6,10,Sedan,4,250,2018,41005.8,25042.4
10,10,SUV,4,250,2021,621.3,69955.4
10,10,SUV,8,450,2019,26715.9,100441.8
10,10,Hatchback,5,350,2016,58536.4008,39986.18
10,10,SUV,8,450,2012,180177,14971
10,10,SUV,6,350,2010,62130,13337.8
10,10,SUV,8,350,2015,136686,29942
6,10,SUV,4,250,2017,47840.1,25859
10,10,SUV,6,250,2014,57159.6,9254.8
4,10,SUV,8,350,2011,87603.3,13610
10,10,Pick Up Truck,8,350,2019,86982,48996
10,10,Coupe,4,175,2017,37143.1779,28581
10,10,Hatchback,4,175,2012,91397.5791,4055.78
10,10,Van,4,175,2018,51132.99,14426.6
10,10,Pick Up Truck,8,350,2015,80741.6628,23137
10,10,SUV,8,350,2015,107903.0349,25859
10,10,Wagon,4,250,2020,110591.4,23137
10,10,SUV,8,250,2010,24230.7,37835.8
10,10,SUV,4,250,2019,19881.6,73466.78
10,10,SUV,6,350,2014,105230.2023,40693.9
10,10,Sedan,4,175,2013,83875.5,6532.8
10,10,Wagon,6,250,2016,13668.6,76216
10,10,SUV,8,350,2011,83.8755,17693
10,10,Sedan,5,650,2017,59644.8,46246.78
10,10,SUV,6,250,2015,90088.5,11976.8
10,10,Sedan,8,450,2013,96210.1689,17420.8
10,10,Sedan,6,250,2001,59023.5,6124.5
10,10,Sedan,6,450,2017,27454.0044,86831.8
10,10,Sedan,4,175,2019,43307.7165,13609.7278
10,10,Sedan,8,250,2015,21124.2,42191
10,10,SUV,6,250,2014,103843.4607,14971
10,10,Sports Car,8,350,2019,19011.78,21503.8
10,10,Coupe,6,350,2015,100412.6421,12249
7,10,Coupe,6,250,2011,130473,6805
10,10,SUV,8,350,2016,166428.2523,31303
10,10,SUV,6,250,2014,118240.8456,14426.6
10,10,Sedan,4,175,2015,65343.9849,26675.6
10,10,Sedan,4,175,2017,28327.5522,12493.98
10,10,SUV,4,250,2000,109348.8,3946.9
10,10,Sedan,4,250,2019,19881.6,35113.8
10,10,Sedan,4,350,2016,40384.5,25859
10,10,Sedan,8,350,2014,68343,20959.4
10,10,SUV,4,250,2021,62.13,97719.8
10,10,SUV,6,250,2015,96630.1677,21503.8
10,10,Sedan,4,125,2020,22988.7213,12521.2
10,10,Coupe,6,350,2019,38520.6,20415
10,10,Sedan,6,250,2016,63.9939,8438.2
10,10,SUV,6,350,2016,84839.1363,11432.4
10,10,Pick Up Truck,8,350,2019,30443.7,46001.8
10,10,Sedan,8,350,2006,107157.4749,5307.9
10,10,Sedan,6,350,2016,50325.3,11704.6
10,10,SUV,6,650,2017,49704,44913
10,10,Coupe,6,350,2020,13585.3458,32664
10,10,Van,4,175,2017,144336.0669,17937.98
10,10,Pick Up Truck,4,250,2017,86982,22048.2
10,10,SUV,8,350,2009,114529.1994,10887.7278
10,10,SUV,6,250,2018,55917,28581
10,10,Sedan,6,250,2014,67100.4,12112.9
10,10,SUV,6,350,2020,10561.4787,84382
10,10,Sedan,6,350,2014,86809.2786,25586.8
10,10,Sedan,8,450,2013,81390.3,28581
10,10,SUV,6,450,2016,34792.8,26675.6
10,10,SUV,6,350,2017,52810.5,14971
10,10,Sedan,6,350,2019,31371.3009,47907.2
10,10,Crossover,4,175,2015,76586.4084,14127.18
10,10,SUV,4,125,2017,73748.31,12657.3
10,10,SUV,6,250,2015,178313.1,10751.9
10,10,Sedan,5,175,2013,87603.3,6805
10,10,SUV,6,250,2011,49082.7,16059.8
10,10,Sedan,4,175,2013,56309.6616,20415
10,10,Sedan,4,250,2019,56538.3,54412.78
10,10,SUV,6,250,2015,64840.7319,17693
10,10,Sedan,6,250,2018,22366.8,27220
10,10,Sedan,6,350,2019,47218.8,20415
10,10,Sedan,6,450,2020,10562.1,97719.8
10,10,SUV,8,450,2018,48629.151,48996
10,10,SUV,6,250,2020,15899.067,47635
10,10,Sedan,6,250,2014,77662.5,12249
10,10,Sedan,6,250,2014,99458.9466,8982.6
10,10,SUV,4,175,2015,90088.5,12657.3
10,10,Crossover,6,250,2011,149112,12521.2
7,10,SUV,6,450,2014,60266.1,34025
10,10,Hard Top Convertible,4,350,2018,72692.1,19026.78
10,10,Sedan,8,350,2012,93354.6741,16876.4
10,10,Sedan,6,450,2018,75798.6,34297.2
10,10,Sedan,4,250,2021,9126.897,61884.67
10,10,Sedan,6,350,2016,109916.0469,15787.6
10,10,SUV,6,350,2020,13668.6,20088.36
10,10,SUV,6,175,2014,107484.9,11677.38
10,10,Van,4,250,2015,119289.6,13065.6
10,10,SUV,4,250,2019,21124.2,13473.9
10,10,SUV,6,250,2012,133703.1387,7213.3
10,10,SUV,6,250,2015,39602.9046,38652.4
10,10,SUV,6,350,2017,70828.2,46001.8
10,10,Sedan,4,350,2018,22180.41,34841.6
10,10,SUV,8,450,2016,124.26,34025
10,10,SUV,8,350,2012,180177,18509.6
10,10,SUV,8,350,2011,79933.9728,9527
10,10,SUV,8,350,2012,93195,12521.2
10,10,Sedan,4,250,2016,52189.2,10071.1278
10,10,Pick Up Truck,4,175,2021,0,45457.4
10,10,SUV,8,350,2008,89725.6608,8166
10,10,SUV,6,350,2010,109348.8,6805
10,10,Sedan,8,450,2016,29138.97,37835.8
10,10,Coupe,4,125,2015,107433.9534,7893.8
10,10,Sedan,6,350,2017,113121.3336,29125.4
10,10,SUV,8,450,2016,70206.9,18237.1278
10,10,SUV,8,250,2014,100650.6,29397.6
10,10,Sports Car,6,450,2016,34758.0072,108607.8
10,10,SUV,4,250,2021,3106.5,33480.6
10,10,Sedan,4,250,2010,93195,6532.8
10,10,Sedan,6,250,2018,37278,15515.4
10,10,SUV,6,250,2015,74908.8984,18781.8
7,10,Pick Up Truck,8,350,2018,67100.4,32664
10,10,Coupe,6,250,2015,122706.75,13201.7
10,10,SUV,8,450,2016,150354.6,40830
10,10,Hard Top Convertible,6,250,2014,70082.64,24498
10,10,SUV,6,250,2015,38520.6,20142.8
10,10,Hard Top Convertible,6,250,2015,52810.5,30486.4
10,10,SUV,6,350,2015,17759.2392,16876.4
10,10,SUV,4,125,2020,13272.2106,25042.4
10,10,SUV,6,250,2014,171137.085,29397.6
10,10,SUV,4,125,2021,31737.8679,21503.8
10,10,Sedan,8,450,2013,48461.4,17693
10,10,Sedan,6,250,2011,99408,9935.3
10,10,SUV,6,250,2014,74556,32664
10,10,Sedan,8,125,2014,62130,40830
10,10,SUV,8,350,2021,0,71588.6
10,10,Hard Top Convertible,4,175,2008,136310.7348,5852.3
10,10,Sedan,8,450,2011,88845.9,17420.8
10,10,SUV,4,350,2016,96922.8,10343.6
10,10,Sedan,8,450,2018,27691.9623,74011.18
10,10,SUV,6,350,2015,57855.456,22578.99
6,10,Coupe,6,250,2013,56538.3,32664
10,10,Sedan,4,250,2016,106106.2353,21748.78
10,10,Coupe,8,350,2013,93195,13337.8
10,10,Sedan,4,450,2020,6834.3,45185.2
6,10,SUV,8,450,2015,67100.4,32119.6
10,10,Sedan,5,175,2016,110605.6899,8846.5
10,10,SUV,6,350,2013,123914.5572,8029.9
10,10,SUV,6,450,2020,22366.8,75943.8
10,10,SUV,4,250,2018,33769.5189,22320.4
10,10,SUV,6,250,2015,92802.3384,18373.5
10,10,Coupe,12,650,2009,51816.42,94997.8
10,10,Sedan,6,450,2018,44485.08,58523
10,10,Coupe,4,250,2020,45354.9,54167.8
10,10,SUV,4,175,2014,48339.0039,10071.4
10,10,Hard Top Convertible,6,250,2010,173964,9118.7
10,10,Coupe,6,350,2020,26778.03,22592.6
10,10,Sedan,4,250,2016,92263.05,19040.39
10,10,Pick Up Truck,4,175,2018,167818.1004,16849.18
10,10,SUV,8,450,2014,82632.9,37019.2
10,10,Hard Top Convertible,6,450,2017,3417.15,54167.8
10,10,Sedan,4,175,2015,52189.2,9527
10,10,SUV,8,450,2020,37278,70499.8
10,10,Sedan,8,350,2012,44430.4056,23137
10,10,Sedan,8,450,2017,57352.8243,25042.4
10,10,SUV,8,450,2018,38520.6,63967
10,10,SUV,4,250,2011,78905.1,10207.5
10,10,SUV,6,350,2016,68343,40557.8
10,10,SUV,6,250,2010,36035.4,20415
10,10,SUV,8,450,2016,74556,51718
10,10,Sedan,8,650,2018,26766.8466,104524.8
10,10,Hard Top Convertible,6,250,2007,99408,6805
10,10,SUV,8,350,2020,42021.0042,61245
10,10,Sedan,4,250,2017,24327.0015,46274
10,10,Sedan,12,650,2014,60768.1104,68050
10,10,Coupe,6,350,2007,35478.7152,53079
10,10,SUV,8,450,2016,50154.4425,29914.78
10,10,SUV,8,450,2015,102514.5,34025
10,10,SUV,8,350,2011,132769.9461,10071.4
10,10,SUV,4,350,2020,16775.1,69955.4
10,10,Coupe,6,350,2017,82097.3394,62469.9
10,10,Pick Up Truck,6,350,2019,14041.38,23137
10,10,Hard Top Convertible,6,250,2009,119910.9,13337.8
10,10,Sedan,6,350,2015,60443.7918,26403.4
10,10,Sedan,12,650,2014,2407.5375,122217.8
10,10,SUV,6,350,2016,63372.6,37835.8
10,10,SUV,4,250,2014,4724.3652,40285.6
10,10,SUV,6,250,2014,82011.6,9527
10,10,Coupe,4,250,2009,117006.3225,4763.5
10,10,Coupe,6,350,2012,97776.4662,9527
10,10,Sedan,3,125,2019,38158.3821,9254.8
6,10,Coupe,8,650,2018,34792.8,53079
10,10,Sedan,4,250,2012,96301.5,9663.1
10,10,Sedan,6,250,2020,38520.6,21367.7
10,10,SUV,6,350,2015,105621,21639.9
10,10,Coupe,6,650,2014,54407.241,107519
10,10,SUV,4,175,2015,50946.6,26947.8
10,10,SUV,4,250,2021,0,50084.8
10,10,Coupe,8,450,2021,4.3491,66960.9278
10,10,Sedan,4,125,2013,59644.8,5035.7
7,8,Sedan,8,450,2018,90809.208,81630.058
10,10,SUV,6,175,2016,38094.3882,17012.5
7,8,Coupe,4,250,2012,145384.2,9527
10,10,Hatchback,4,175,2014,73313.4,9390.9
10,10,SUV,6,350,2020,17210.01,66689
10,10,SUV,6,250,2016,68343,14698.8
10,10,Pick Up Truck,6,450,2021,0,116773.8
10,10,Coupe,4,350,2020,20012.6943,97719.8
10,10,Sedan,6,350,2010,118047,10343.6
10,10,Sedan,4,250,2019,26094.6,11704.6
10,10,SUV,4,175,2015,58472.4069,19053.7278
10,10,SUV,4,175,2013,63372.6,13337.8
10,10,Sedan,6,250,2011,95048.9592,14426.6
10,10,Hatchback,4,175,2020,1219.6119,24361.9
10,10,SUV,4,175,2016,72822.573,7213.3
10,10,Sedan,4,125,2018,85742.5065,7213.3
10,10,Sedan,8,650,2007,63993.9,12112.9
6,10,Pick Up Truck,8,450,2017,41627.1,31303
10,10,Coupe,8,350,2019,2174.55,102075
10,10,Sedan,8,350,2017,51567.9,67777.8
10,10,Pick Up Truck,8,350,2013,99408,28308.8
10,10,SUV,6,350,2008,96922.8,3946.9
10,10,SUV,4,250,2018,32307.6,17284.7
6,10,SUV,6,250,2014,121153.5,20142.8
10,10,Sedan,6,450,2017,27958.5,45729.6
10,10,Pick Up Truck,8,350,2021,7154.2695,57162
10,10,Sedan,4,250,2018,57754.8054,42191
10,10,SUV,8,350,2007,90088.5,6668.9
10,10,SUV,8,350,2013,142899,10343.6
10,10,SUV,6,350,2013,112455.3,20415
10,10,SUV,8,450,2014,124260,14426.6
10,10,Coupe,6,350,2017,77662.5,14971
10,10,SUV,6,175,2016,47137.4097,17693
10,10,SUV,4,250,2018,36377.115,22837.58
10,10,Sports Car,6,250,2016,4970.4,57162
6,10,Hard Top Convertible,6,250,2018,12426,31303
10,10,Sedan,4,125,2014,147424.5492,4355.2
10,10,Pick Up Truck,8,350,2020,42248.4,40557.8
10,10,Sedan,4,250,2012,163091.25,5444
10,10,SUV,6,450,2021,0,53079
10,10,Other,6,350,2013,104999.7,13201.7
10,10,SUV,6,350,2020,17210.01,66689
10,10,SUV,6,250,2018,34171.5,47635
10,10,SUV,8,650,2012,114940.5,19870.6
6,10,Sedan,4,250,2012,146005.5,4627.4
10,10,Sedan,6,350,2019,65072.4768,21503.8
10,10,SUV,8,350,2020,24852,65328
10,10,Coupe,4,250,2021,1863.9,59747.9
10,10,SUV,8,350,2010,129134.7198,34433.3
10,10,Sedan,4,175,2016,48461.4,12249
10,10,Sports Car,8,450,2021,4659.75,38108
10,10,Hatchback,4,125,2018,29667.6963,23137
10,10,SUV,6,350,2018,57159.6,39741.2
10,10,Coupe,4,250,2015,85739.4,21367.7
6,10,SUV,6,250,2011,148683.303,8166
7,10,SUV,6,450,2014,119910.9,25042.4
10,10,SUV,4,250,2016,29760.27,13310.58
6,10,Sedan,6,350,2018,46597.5,22864.8
10,10,SUV,4,175,2015,98719.5996,7077.2
10,10,SUV,8,450,2021,26.7159,100441.8
10,10,Pick Up Truck,6,350,2018,19881.6,47635
10,10,Sedan,6,350,2016,56351.91,24225.8
10,10,Hatchback,4,125,2016,82011.6,13201.7
10,10,Sedan,4,175,2020,13668.6,47635
10,10,Crossover,6,350,2018,51567.9,74855
10,10,SUV,6,250,2015,55301.2917,19598.4
10,10,Sedan,4,250,2017,71449.5,17012.5
10,10,SUV,6,250,2019,25473.3,35383.278
10,10,SUV,4,250,2020,10251.45,24225.8
10,10,SUV,6,250,2011,97544.1,9527
10,10,SUV,4,250,2019,13979.25,21231.6
6,6,Sedan,8,450,2008,106863.6,8165.7278
10,10,Sedan,4,250,2019,16464.45,21503.8
10,10,SUV,8,350,2014,154703.7,24225.8
10,10,SUV,6,175,2016,82011.6,15379.3
10,10,SUV,8,350,2015,108727.5,47090.6
10,10,SUV,6,450,2019,77662.5,74855
10,10,SUV,8,450,2013,173.3427,40830
10,10,SUV,4,250,2015,142899,8710.4
10,10,SUV,6,350,2015,73432.6896,14971
10,10,Sports Car,4,350,2019,29573.88,20415
10,10,SUV,8,350,2019,49704,36293.2426
10,10,Coupe,8,450,2011,63703.7529,39469
10,10,Sedan,4,175,2017,16153.8,11160.2
10,10,SUV,8,250,2009,93195,6532.8
10,10,Sedan,8,450,2005,95680.2,8710.4
10,10,SUV,4,175,2013,122447.6679,9799.2
10,10,Hatchback,6,250,2013,70828.2,16331.7278
10,10,SUV,8,450,2021,8698.2,95270
10,10,Sedan,8,450,2010,77662.5,16059.8
10,10,SUV,4,250,2018,27083.0883,38108
10,10,SUV,4,175,2020,13668.6,44913
10,10,SUV,6,450,2018,39141.9,88465
10,10,SUV,8,450,2013,86783.184,29669.8
10,10,SUV,4,250,2014,100650.6,14154.4
10,10,Sedan,4,125,2015,33468.1884,8683.18
10,10,Sedan,8,450,2019,45976.2,20959.4
10,10,SUV,6,250,2020,24619.0125,53079
10,10,Sedan,4,125,2017,65416.0557,9663.1
10,10,Other,6,350,2010,61508.7,19870.6
10,10,Sedan,4,175,2015,86982,7349.1278
10,10,SUV,8,350,2021,0,78938
10,10,SUV,6,175,2018,37278,18237.4
10,10,Pick Up Truck,4,650,2008,118047,4763.5
10,10,Sedan,4,250,2020,43491,80299
10,10,SUV,8,350,2020,59023.5,68594.4
10,10,Coupe,8,350,2014,52810.5,16304.78
10,10,Sedan,4,250,2019,27337.2,15515.4
10,10,Pick Up Truck,6,450,2020,19881.6,42191
10,10,SUV,6,250,2013,120539.0343,10887.7278
10,10,Pick Up Truck,6,250,2017,66891.0219,48996
10,10,Sedan,8,450,2012,50946.6,18373.5
10,10,SUV,4,250,2019,15905.28,35630.98
10,10,Coupe,8,350,2015,73934.7,13610
10,10,Sedan,4,175,2014,87109.3665,14154.4
10,10,Sedan,8,450,2012,90399.15,12929.5
10,10,SUV,8,450,2016,86982,35930.4
10,10,SUV,8,350,2016,111834,32119.6
10,10,SUV,4,125,2020,17718.8547,22565.38
10,10,Sedan,4,125,2017,32205.0855,11405.18
10,10,Hatchback,4,250,2016,56538.3,18781.8
6,10,SUV,6,350,2014,71449.5,29669.8
10,10,SUV,6,250,2018,63609.9366,32391.8
10,10,SUV,4,250,2014,50325.3,13610
10,10,SUV,6,350,2020,31686.3,77577
10,10,SUV,6,350,2014,105399.1959,14426.6
10,10,SUV,4,175,2018,88027.6479,21776
10,10,SUV,6,250,2016,39141.9,13473.9
10,10,Sedan,6,350,2017,60887.4,48723.8
10,10,Utility Truck,8,350,2019,51567.9,36474.8
10,10,SUV,8,450,2014,86982,37291.4
10,10,Sedan,5,250,2016,81529.4712,12249
10,10,SUV,4,175,2016,67921.1373,10888
10,10,SUV,6,250,2015,60887.4,21231.6
10,10,Sedan,4,175,2016,76581.438,25859
10,10,Sedan,6,175,2014,67721.7,9390.9
10,10,Sedan,8,350,2016,78816.8754,47635
10,10,Sedan,6,350,2016,74742.39,37563.6
10,10,Sedan,8,250,2018,32928.9,73494
10,10,SUV,8,450,2011,96301.5,13473.9
10,10,SUV,6,250,2016,74556,14154.4
10,10,SUV,6,350,2019,28859.385,84109.8
10,10,SUV,8,450,2013,109348.8,24225.8
10,10,Sedan,6,350,2018,35414.1,44913
10,10,Sedan,4,175,2014,80769,10751.9
10,10,Sedan,4,250,2013,50325.3,12657.3
10,10,SUV,6,350,2018,13171.56,20415
10,10,SUV,8,350,2017,13668.6,59611.8
10,10,SUV,6,250,2014,113986.1832,8138.78
10,10,Coupe,6,250,2018,62130,26811.7
4,8,SUV,8,350,2013,88224.6,24498
10,10,SUV,6,350,2018,36532.44,29942
10,10,SUV,6,250,2014,135057.5727,10615.8
10,10,Sedan,6,350,2010,99408,5988.4
10,10,SUV,4,175,2017,53121.15,31303
7,10,Sedan,4,250,2020,24097.7418,78842.73
10,10,Pick Up Truck,8,450,2014,47948.8275,39469
10,10,Sedan,4,250,2019,24852,15243.2
10,10,Hatchback,4,175,2015,48793.7955,6260.6
10,10,Sedan,4,175,2019,59023.5,11296.3
10,10,SUV,8,450,2020,47840.1,70744.78
10,10,Sedan,4,350,2016,32928.9,29397.6
10,10,SUV,6,250,2012,99408,8710.4
10,10,SUV,8,450,2008,112883.997,9799.2
10,10,Coupe,6,250,2013,68343,13065.6
10,10,SUV,6,250,2018,28306.428,34841.6
10,10,Pick Up Truck,8,350,2021,3106.5,39469
10,10,SUV,8,450,2014,96922.8,26403.4
10,10,SUV,6,250,2019,12736.65,22592.6
10,10,Sedan,6,250,2016,109970.1,15515.4
10,10,SUV,4,350,2020,19547.9619,47907.2
10,10,Sedan,10,450,2009,109105.2504,9799.2
10,10,SUV,6,350,2017,77057.3538,54440
10,10,Sedan,6,250,2018,88848.3852,16304.78
6,10,Hatchback,4,250,2014,65857.8,11432.4
10,10,SUV,8,450,2018,27734.2107,65055.8
10,10,Pick Up Truck,6,250,2021,4677.7677,62606
10,10,Sedan,4,125,2019,21124.2,7893.8
10,10,Pick Up Truck,8,350,2018,50110.9515,31300.278
10,10,SUV,4,250,2016,61508.7,23137
10,10,Soft Top Convertible,8,350,2016,36035.4,34025
10,10,Van,4,175,2018,103906.212,18482.38
10,10,Sedan,6,250,2012,85118.1,7349.4
10,10,SUV,4,175,2017,74556,26294.52
10,10,Hatchback,4,250,2020,17396.4,75943.8
10,10,Sedan,4,250,2018,26715.9,30486.4
10,10,SUV,4,250,2021,9287.8137,75930.19
10,10,Sedan,8,450,2019,27150.81,24498
10,10,SUV,4,250,2011,83875.5,6124.5
10,10,Sedan,4,175,2012,52189.2,7077.2
10,10,Pick Up Truck,8,350,2014,69784.416,16876.4
10,10,Sedan,8,650,2018,37278,85743
10,10,SUV,8,350,2010,90218.973,5444
10,10,SUV,4,125,2019,9220.092,17012.5
10,10,Sports Car,6,450,2017,27368.8863,127661.8
10,10,Hatchback,4,250,2019,41813.49,24225.8
10,10,Sedan,8,350,2008,84496.8,11160.2
10,10,Sedan,6,350,2014,69585.6,13610
10,10,SUV,4,125,2012,77662.5,7077.2
10,10,SUV,8,350,2016,57780.9,27192.78
10,10,SUV,8,350,2018,68343,44913
10,10,Other,5,250,2007,105621,6396.7
10,10,Sedan,6,250,2019,41627.1,65055.8
10,10,Sedan,4,125,2017,73756.3869,11677.38
10,10,Sedan,6,450,2016,34171.5,36747
10,10,Sedan,5,250,2015,110591.4,7893.8
4,10,Sedan,6,250,2013,97924.3356,16332
10,10,SUV,6,175,2006,125502.6,6805
10,10,Sedan,4,175,2014,76626.1716,9527
10,10,SUV,4,175,2020,18328.35,35386
10,10,SUV,6,350,2009,61508.7,6805
10,10,SUV,8,450,2013,73313.4,33208.4
10,10,SUV,4,175,2019,28579.8,16332
10,10,Hatchback,6,350,2014,77662.5,15515.4
10,10,Van,4,250,2021,11908.4571,76379.32
10,10,SUV,6,350,2008,67100.4,8982.6
10,10,Utility Truck,4,125,2021,0,8166
10,10,Sedan,6,350,2008,55917,9527
10,10,Hard Top Convertible,6,250,2017,59543.5281,25859
10,10,SUV,4,125,2019,34171.5,16059.8
10,10,SUV,8,450,2015,55295.7,23681.4
10,10,SUV,6,450,2014,111834,35113.8
6,10,Sports Car,4,350,2018,55047.18,21231.6
10,10,SUV,6,250,2008,123638.7,9527
10,10,Pick Up Truck,8,350,2016,72381.45,25859
10,10,SUV,6,250,2020,19260.3,29942
10,10,SUV,6,250,2013,66010.0185,13337.8
10,10,Sedan,6,350,2007,44733.6,7893.8
10,10,SUV,6,450,2018,61231.6002,64974.14
10,10,Coupe,4,250,2018,46597.5,35113.8
10,10,SUV,8,350,2013,87776.0214,17420.8
10,10,Utility Truck,6,450,2019,31686.3,63967
10,10,SUV,8,350,2011,142899,16059.8
10,10,Coupe,12,450,2008,40073.85,54167.8
10,10,SUV,8,450,2017,90709.8,43007.6
10,10,Sedan,6,350,2015,47226.8769,16876.4
10,10,SUV,6,250,2016,86982,17012.5
10,10,Van,4,175,2016,118668.3,10615.8
10,10,SUV,6,250,2014,90208.4109,17420.8
10,10,SUV,8,450,2009,80769,26403.4
10,10,Sedan,4,125,2016,84409.818,10888
10,10,SUV,6,175,2014,137726.0562,9527
6,10,SUV,6,250,2014,44112.3,26947.8
10,10,SUV,8,350,2011,134937.6618,8710.4
10,10,SUV,6,350,2014,56538.3,20387.78
10,10,Hatchback,4,250,2011,158.4315,5988.4
10,10,Sedan,4,250,2020,4970.4,18509.6
10,10,Soft Top Convertible,4,175,2013,45354.9,13337.8
10,10,Sedan,3,125,2019,20832.189,10316.38
10,10,SUV,8,450,2021,10562.1,81658.639
10,10,Pick Up Truck,8,350,2018,54813.5712,22592.6
10,10,SUV,6,250,2007,110591.4,10615.8
10,10,Hard Top Convertible,4,250,2006,71449.5,7866.58
10,10,Sedan,6,350,2017,42248.4,48968.78
10,10,SUV,3,125,2018,16486.1955,13610
10,10,SUV,4,250,2013,55917,12385.1
10,10,Sedan,6,175,2004,139792.5,6532.8
10,10,Sedan,4,250,2017,34792.8,23137
10,10,SUV,4,250,2021,12426,59611.8
10,10,Pick Up Truck,6,450,2021,0,78665.8
10,10,Sedan,6,350,2021,62.13,94997.8
10,10,SUV,8,450,2012,107502.9177,16876.4
10,10,Coupe,8,450,2020,9319.5,59884
10,10,Crossover,4,125,2015,72692.1,5852.3
10,10,SUV,8,350,2011,101893.2,10751.9
10,10,SUV,8,350,2015,87986.0208,28581
10,10,Sedan,6,250,2012,103757.1,7349.4
10,10,Pick Up Truck,6,350,2019,42248.4,39741.2
10,10,SUV,8,450,2009,111834,25859
10,10,Sports Car,4,350,2015,48461.4,32664
10,10,SUV,6,350,2020,46597.5,40013.4
10,10,Van,4,175,2016,118047,10479.7
10,10,SUV,4,175,2012,83875.5,81660
10,10,SUV,4,250,2011,108727.5,9118.7
10,10,Crossover,6,350,2003,107484.9,7077.2
10,10,SUV,6,350,2018,99408,24225.8
10,10,Crossover,4,250,2015,106863.6,5716.2
10,10,Hatchback,4,250,2015,93008.61,11432.4
10,10,Sedan,4,175,2018,24852,23273.1
10,10,Pick Up Truck,4,175,2017,88919.2134,19026.78
10,10,Coupe,4,250,2017,34792.8,23953.6
10,10,SUV,4,250,2020,7455.6,42191
10,10,Sedan,6,250,2015,104999.7,14698.8
10,10,Sedan,8,350,2013,112455.3,10071.4
10,10,SUV,8,450,2021,0,78665.8
10,10,SUV,4,175,2015,86982,12248.7278
10,10,Sedan,4,125,2015,95006.7108,6532.8
10,10,SUV,6,450,2018,51568.5213,77304.8
10,10,SUV,6,250,2020,30162.2511,60700.6
10,10,SUV,6,350,2018,58879.3584,81387.8
10,10,SUV,4,250,2018,30443.7,37835.8
10,10,SUV,6,250,2012,156567.6,8166
10,10,SUV,6,350,2015,90889.3557,18237.4
10,10,SUV,6,250,2015,110427.3768,11976.8
10,10,SUV,4,175,2017,37278,8166
10,10,SUV,6,250,2020,26094.6,47090.6
10,10,SUV,6,350,2016,31996.95,37835.8
10,10,SUV,8,450,2013,128346.2901,22592.6
10,10,SUV,6,350,2016,72795.2358,53079
10,10,SUV,4,125,2019,29137.1061,17665.78
10,10,Sedan,6,250,2015,74556,11704.6
10,10,Hatchback,4,175,2017,22857.0057,20415
10,10,Sedan,6,350,2013,36656.7,19598.4
10,10,Sedan,4,175,2011,55917,4600.18
10,10,SUV,6,350,2013,65199.8433,11976.8
10,10,Sedan,4,175,2012,131218.56,6396.7
10,10,SUV,6,250,2018,60360.5376,24361.9
10,10,Sedan,4,250,2019,13047.3,20278.9
10,10,Sedan,5,175,2014,140861.136,6532.8
10,10,Sedan,6,350,2016,83564.85,22320.4
10,10,Hatchback,4,125,2012,139680.666,5307.9
10,10,Hatchback,4,175,2012,97173.8052,7349.4
10,10,SUV,8,450,2017,24230.7,54412.78
10,10,Sedan,4,175,2012,64615.2,8166
10,10,SUV,6,250,2010,136686,7757.7
10,10,SUV,8,350,2013,78594.45,9799.2
10,10,Sedan,4,250,2019,30443.7,15515.4
10,10,Hatchback,3,125,2018,44236.56,21503.8
10,10,SUV,4,175,2018,20161.185,22320.4
10,10,SUV,6,250,2017,63116.0031,26947.8
10,10,Sedan,4,250,2016,43491,28581
10,10,Coupe,4,250,2014,55917,9799.2
10,10,SUV,6,250,2019,46032.7383,25287.38
10,10,SUV,4,250,2015,63747.2439,10833.56
10,10,Sedan,4,175,2020,15532.5,13610
10,10,SUV,12,650,2017,36035.4,129295
10,10,SUV,8,350,2012,74.556,12657.3
10,10,SUV,4,250,2021,8698.2,35113.8
10,10,Crossover,4,250,2019,12612.39,30214.2
7,10,Sedan,6,350,2016,37278,24498
10,10,Sedan,4,175,2014,77662.5,10071.4
6,10,Sedan,4,175,2012,141656.4,4353.839
10,10,Hatchback,4,250,2011,81978.0498,7349.4
6,10,SUV,6,250,2015,119041.08,9363.68
10,10,SUV,8,250,2012,136686,8029.9
10,10,Sedan,4,175,2015,60266.1,8166
10,10,SUV,8,450,2018,58117.0233,44913
10,10,Coupe,6,250,2014,26094.6,26947.8
10,10,SUV,6,250,2014,73313.4,20415
10,10,Sedan,4,175,2019,75924.1026,7322.18
10,10,Sedan,4,250,2020,16153.8,32391.8
10,10,Sports Car,6,350,2016,59644.8,17148.6
10,10,SUV,6,250,2010,99408,6532.8
10,10,Soft Top Convertible,4,350,2017,22988.1,62333.8
10,10,Sedan,3,125,2018,34123.6599,20415
10,10,SUV,8,450,2013,143520.3,14971
10,10,SUV,4,250,2018,18095.9838,55882.66
6,10,Pick Up Truck,8,450,2012,45354.9,28581
10,10,SUV,6,350,2020,8698.2,81115.6
